Order_ID,Customer_ID,Country,Product_Type,Leather_Type,Order_Date,Delivery_Date,Quantity_SqFt,Price_per_SqFt,Total_Value,Currency,Order_Status,Factory_ID
ORD01580,CUST0240,USA,Crust Leather,Goat,2025-08-31,2025-10-17,4944,153,756432,EUR,Completed,Vaniyambadi Unit
ORD01581,CUST0090,USA,Leather Sheets,Goat,2024-12-09,2025-01-26,5519,129,711951,EUR,Shipped,Chennai Finishing
ORD01582,CUST0172,Japan,Wet Blue Leather,Buffalo,2025-09-19,2025-10-12,3585,276,989460,EUR,Shipped,Ranipet Unit
ORD01583,CUST0053,Vietnam,Finished Leather,Goat,2025-06-16,2025-07-12,8080,228,1842240,USD,Completed,Ranipet Unit
ORD01584,CUST0047,Germany,Leather Sheets,Goat,2024-09-08,2024-10-18,8642,175,1512350,EUR,Shipped,Ranipet Unit
ORD01585,CUST0038,Italy,Finished Leather,Sheep,2024-03-14,2024-04-14,4673,235,1098155,EUR,Completed,Ambur Unit
ORD01586,CUST0049,South Korea,Leather Panels,Goat,2025-04-10,2025-05-30,4674,206,962844,EUR,Completed,Ranipet Unit
ORD01587,CUST0014,Germany,Finished Leather,Sheep,2025-05-16,2025-07-08,7507,240,1801680,EUR,Pending,Ranipet Unit
ORD01588,CUST0031,France,Finished Leather,Cow,2024-05-05,2024-06-12,2789,126,351414,USD,Pending,Ambur Unit
ORD01589,CUST0141,UK,Leather Sheets,Buffalo,2024-05-10,2024-05-31,9269,148,1371812,USD,Shipped,Ambur Unit
ORD01590,CUST0003,Japan,Wet Blue Leather,Sheep,2025-10-01,2025-11-02,2325,166,385950,USD,Completed,Vaniyambadi Unit
ORD01591,CUST0159,France,Wet Blue Leather,Buffalo,2024-09-30,2024-11-19,9848,272,2678656,USD,Completed,Ranipet Unit
ORD01592,CUST0196,France,Leather Panels,Cow,2025-01-27,2025-02-24,4102,123,504546,USD,Completed,Ranipet Unit
ORD01593,CUST0208,Italy,Leather Sheets,Buffalo,2024-04-07,2024-05-07,8466,111,939726,USD,Pending,Vaniyambadi Unit
ORD01594,CUST0229,Italy,Finished Leather,Buffalo,2024-10-13,2024-11-03,3343,136,454648,EUR,Pending,Chennai Finishing
ORD01595,CUST0115,Japan,Leather Sheets,Sheep,2024-04-12,2024-05-02,3996,139,555444,EUR,Completed,Chennai Finishing
ORD01596,CUST0218,Germany,Crust Leather,Sheep,2025-07-08,2025-08-09,6728,85,571880,EUR,Shipped,Ranipet Unit
ORD01597,CUST0083,China,Leather Sheets,Sheep,2025-06-03,2025-07-27,839,207,173673,USD,Pending,Vaniyambadi Unit
ORD01598,CUST0181,South Korea,Crust Leather,Sheep,2025-11-30,2026-01-08,1767,233,411711,USD,Completed,Ranipet Unit
ORD01599,CUST0091,UK,Wet Blue Leather,Buffalo,2024-09-11,2024-11-10,7137,150,1070550,EUR,Shipped,Chennai Finishing
ORD01600,CUST0246,Vietnam,Finished Leather,Sheep,2025-07-30,2025-08-29,897,255,228735,USD,Pending,Ranipet Unit
ORD01601,CUST0093,China,Leather Sheets,Sheep,2025-05-17,2025-06-28,6741,85,572985,USD,Pending,Ranipet Unit
ORD01602,CUST0090,USA,Leather Sheets,Buffalo,2025-01-10,2025-02-10,4244,148,628112,USD,Completed,Vaniyambadi Unit
ORD01603,CUST0217,UK,Crust Leather,Cow,2025-01-08,2025-01-26,1094,177,193638,USD,Completed,Ambur Unit
ORD01604,CUST0065,China,Crust Leather,Goat,2024-09-18,2024-10-31,1798,214,384772,USD,Pending,Ranipet Unit
ORD01605,CUST0223,USA,Crust Leather,Cow,2025-02-23,2025-03-29,3547,138,489486,USD,Completed,Ambur Unit
ORD01606,CUST0147,Spain,Leather Sheets,Buffalo,2025-07-15,2025-08-29,3382,153,517446,USD,Completed,Vaniyambadi Unit
ORD01607,CUST0155,Japan,Crust Leather,Cow,2024-04-13,2024-05-15,1762,97,170914,EUR,Shipped,Ranipet Unit
ORD01608,CUST0186,Vietnam,Crust Leather,Cow,2025-06-30,2025-07-26,3431,119,408289,EUR,Completed,Ranipet Unit
ORD01609,CUST0132,China,Leather Sheets,Buffalo,2025-05-31,2025-06-18,839,208,174512,USD,Completed,Chennai Finishing
ORD01610,CUST0040,Spain,Leather Panels,Goat,2025-09-15,2025-10-23,2667,141,376047,EUR,Completed,Chennai Finishing
ORD01611,CUST0045,USA,Leather Panels,Cow,2024-09-11,2024-10-06,2300,262,602600,USD,Pending,Vaniyambadi Unit
ORD01612,CUST0001,Germany,Leather Sheets,Sheep,2025-06-25,2025-08-10,5205,197,1025385,EUR,Shipped,Ranipet Unit
ORD01613,CUST0202,USA,Leather Panels,Sheep,2025-02-18,2025-03-21,9961,263,2619743,USD,Shipped,Chennai Finishing
ORD01614,CUST0033,South Korea,Wet Blue Leather,Goat,2024-03-16,2024-05-08,1096,132,144672,USD,Shipped,Chennai Finishing
ORD01615,CUST0098,Germany,Wet Blue Leather,Sheep,2025-01-17,2025-02-02,6659,156,1038804,USD,Completed,Vaniyambadi Unit
ORD01616,CUST0112,Japan,Wet Blue Leather,Sheep,2025-08-27,2025-09-19,2911,195,567645,USD,Completed,Ambur Unit
ORD01617,CUST0231,Italy,Leather Sheets,Sheep,2024-09-15,2024-10-31,4220,192,810240,EUR,Pending,Vaniyambadi Unit
ORD01618,CUST0119,France,Crust Leather,Cow,2024-02-22,2024-03-23,2636,186,490296,EUR,Pending,Ambur Unit
ORD01619,CUST0090,USA,Finished Leather,Goat,2025-10-31,2025-12-12,8120,178,1445360,EUR,Shipped,Chennai Finishing
ORD01620,CUST0011,France,Crust Leather,Goat,2024-12-26,2025-01-31,8355,97,810435,USD,Completed,Ambur Unit
ORD01621,CUST0038,Italy,Leather Panels,Buffalo,2024-03-02,2024-03-18,9701,149,1445449,EUR,Completed,Chennai Finishing
ORD01622,CUST0104,France,Wet Blue Leather,Goat,2025-09-19,2025-11-02,5972,284,1696048,EUR,Pending,Ambur Unit
ORD01623,CUST0206,China,Leather Sheets,Sheep,2024-05-06,2024-06-18,8970,229,2054130,USD,Shipped,Ambur Unit
ORD01624,CUST0248,Germany,Leather Sheets,Goat,2025-01-21,2025-02-26,3012,291,876492,USD,Completed,Vaniyambadi Unit
ORD01625,CUST0024,USA,Finished Leather,Cow,2025-02-07,2025-03-08,6789,150,1018350,EUR,Completed,Vaniyambadi Unit
ORD01626,CUST0050,South Korea,Crust Leather,Sheep,2024-07-17,2024-08-27,7354,225,1654650,EUR,Completed,Ambur Unit
ORD01627,CUST0017,Italy,Leather Sheets,Cow,2024-02-08,2024-03-10,3177,299,949923,USD,Pending,Vaniyambadi Unit
ORD01628,CUST0237,Japan,Leather Sheets,Goat,2024-03-22,2024-05-18,8585,109,935765,EUR,Pending,Ranipet Unit
ORD01629,CUST0148,Spain,Wet Blue Leather,Buffalo,2024-12-04,2025-01-28,9651,220,2123220,EUR,Shipped,Vaniyambadi Unit
ORD01630,CUST0058,USA,Wet Blue Leather,Goat,2025-05-09,2025-06-10,864,191,165024,EUR,Shipped,Chennai Finishing
ORD01631,CUST0014,Germany,Crust Leather,Buffalo,2024-09-20,2024-10-11,5420,285,1544700,USD,Completed,Chennai Finishing
ORD01632,CUST0232,Germany,Wet Blue Leather,Sheep,2025-07-09,2025-08-25,3010,105,316050,EUR,Pending,Ranipet Unit
ORD01633,CUST0077,USA,Leather Sheets,Cow,2024-06-15,2024-08-08,1829,142,259718,EUR,Completed,Chennai Finishing
ORD01634,CUST0104,France,Finished Leather,Goat,2025-02-28,2025-04-14,7580,119,902020,EUR,Completed,Ranipet Unit
ORD01635,CUST0061,France,Crust Leather,Sheep,2025-02-09,2025-04-02,8471,205,1736555,EUR,Completed,Ranipet Unit
ORD01636,CUST0063,Vietnam,Wet Blue Leather,Sheep,2024-06-12,2024-08-04,3201,166,531366,USD,Completed,Ambur Unit
ORD01637,CUST0022,Italy,Leather Sheets,Cow,2025-07-07,2025-08-18,639,118,75402,USD,Completed,Ambur Unit
ORD01638,CUST0121,France,Wet Blue Leather,Goat,2024-05-16,2024-06-18,3409,88,299992,USD,Completed,Vaniyambadi Unit
ORD01639,CUST0229,Italy,Leather Panels,Cow,2024-04-12,2024-04-29,5575,164,914300,USD,Shipped,Ambur Unit
ORD01640,CUST0211,USA,Leather Sheets,Cow,2024-06-23,2024-08-02,3649,282,1029018,EUR,Shipped,Ranipet Unit
ORD01641,CUST0158,Japan,Crust Leather,Cow,2025-09-19,2025-10-22,9119,98,893662,EUR,Shipped,Ranipet Unit
ORD01642,CUST0041,France,Crust Leather,Goat,2025-05-23,2025-07-15,8935,104,929240,USD,Pending,Ranipet Unit
ORD01643,CUST0171,Spain,Wet Blue Leather,Goat,2025-04-29,2025-06-11,3167,257,813919,EUR,Shipped,Chennai Finishing
ORD01644,CUST0108,Italy,Wet Blue Leather,Buffalo,2024-11-12,2025-01-08,4352,283,1231616,USD,Pending,Vaniyambadi Unit
ORD01645,CUST0181,South Korea,Leather Panels,Cow,2024-03-22,2024-04-09,3043,89,270827,USD,Completed,Chennai Finishing
ORD01646,CUST0033,South Korea,Wet Blue Leather,Goat,2024-03-16,2024-04-18,2946,265,780690,USD,Shipped,Chennai Finishing
ORD01647,CUST0112,Japan,Leather Panels,Goat,2025-10-21,2025-12-17,7215,111,800865,USD,Pending,Ambur Unit
ORD01648,CUST0094,USA,Finished Leather,Cow,2024-07-15,2024-08-21,3064,180,551520,USD,Pending,Chennai Finishing
ORD01649,CUST0048,Japan,Wet Blue Leather,Sheep,2025-11-05,2025-12-15,8652,198,1713096,USD,Pending,Chennai Finishing
ORD01650,CUST0169,Spain,Crust Leather,Cow,2025-08-03,2025-10-01,5657,272,1538704,USD,Pending,Chennai Finishing
ORD01651,CUST0024,USA,Crust Leather,Buffalo,2024-05-31,2024-06-17,8477,165,1398705,EUR,Pending,Vaniyambadi Unit
ORD01652,CUST0185,South Korea,Wet Blue Leather,Goat,2024-02-09,2024-02-24,3457,186,643002,EUR,Pending,Ambur Unit
ORD01653,CUST0027,USA,Crust Leather,Buffalo,2025-05-28,2025-06-24,8410,277,2329570,EUR,Shipped,Ranipet Unit
ORD01654,CUST0136,China,Leather Panels,Buffalo,2025-08-27,2025-10-20,6901,215,1483715,EUR,Shipped,Ambur Unit
ORD01655,CUST0117,Japan,Finished Leather,Goat,2025-07-05,2025-08-18,9464,154,1457456,EUR,Completed,Chennai Finishing
ORD01656,CUST0151,South Korea,Leather Panels,Buffalo,2025-03-03,2025-04-16,1528,201,307128,EUR,Shipped,Vaniyambadi Unit
ORD01657,CUST0116,Japan,Crust Leather,Goat,2025-10-29,2025-11-15,4836,156,754416,EUR,Pending,Ambur Unit
ORD01658,CUST0136,China,Crust Leather,Sheep,2024-08-15,2024-09-27,4255,90,382950,USD,Pending,Ambur Unit
ORD01659,CUST0246,Vietnam,Leather Panels,Sheep,2024-10-07,2024-11-25,1746,285,497610,USD,Shipped,Ranipet Unit
ORD01660,CUST0197,Germany,Leather Panels,Goat,2025-08-17,2025-09-14,1338,207,276966,USD,Completed,Chennai Finishing
ORD01661,CUST0144,France,Crust Leather,Cow,2025-07-12,2025-09-06,5883,125,735375,EUR,Completed,Ranipet Unit
ORD01662,CUST0166,USA,Crust Leather,Goat,2024-01-22,2024-02-12,4523,202,913646,USD,Shipped,Ranipet Unit
ORD01663,CUST0172,Japan,Crust Leather,Buffalo,2024-06-14,2024-07-26,4712,186,876432,EUR,Completed,Ranipet Unit
ORD01664,CUST0080,Italy,Finished Leather,Cow,2025-07-15,2025-09-08,9385,257,2411945,USD,Completed,Ambur Unit
ORD01665,CUST0245,Japan,Finished Leather,Sheep,2024-10-03,2024-10-29,4424,96,424704,EUR,Completed,Chennai Finishing
ORD01666,CUST0131,China,Wet Blue Leather,Cow,2025-11-15,2026-01-08,2500,203,507500,EUR,Completed,Ranipet Unit
ORD01667,CUST0046,Vietnam,Wet Blue Leather,Cow,2024-07-12,2024-08-30,6855,286,1960530,USD,Completed,Vaniyambadi Unit
ORD01668,CUST0038,Italy,Leather Panels,Buffalo,2025-06-18,2025-08-16,6104,121,738584,EUR,Shipped,Ranipet Unit
ORD01669,CUST0008,China,Finished Leather,Sheep,2025-02-02,2025-03-16,6073,298,1809754,USD,Completed,Vaniyambadi Unit
ORD01670,CUST0159,France,Finished Leather,Buffalo,2025-08-23,2025-10-21,8420,278,2340760,EUR,Shipped,Chennai Finishing
ORD01671,CUST0100,Spain,Finished Leather,Cow,2025-01-12,2025-02-08,5779,244,1410076,EUR,Completed,Ambur Unit
ORD01672,CUST0147,Spain,Wet Blue Leather,Sheep,2025-11-11,2025-12-19,6323,84,531132,USD,Pending,Chennai Finishing
ORD01673,CUST0022,Italy,Leather Panels,Cow,2024-04-08,2024-05-31,2696,295,795320,USD,Pending,Chennai Finishing
ORD01674,CUST0142,South Korea,Leather Panels,Cow,2024-12-14,2025-01-05,9537,265,2527305,EUR,Completed,Ranipet Unit
ORD01675,CUST0138,France,Finished Leather,Goat,2024-02-09,2024-03-01,7473,155,1158315,USD,Shipped,Ranipet Unit
ORD01676,CUST0209,China,Leather Sheets,Cow,2024-10-14,2024-11-19,6719,119,799561,EUR,Completed,Chennai Finishing
ORD01677,CUST0079,Vietnam,Wet Blue Leather,Goat,2024-01-24,2024-02-09,5412,184,995808,USD,Shipped,Ambur Unit
ORD01678,CUST0223,USA,Finished Leather,Goat,2025-09-09,2025-11-01,2751,214,588714,USD,Completed,Ranipet Unit
ORD01679,CUST0197,Germany,Leather Panels,Buffalo,2024-05-06,2024-06-01,5968,161,960848,USD,Completed,Ambur Unit
ORD01680,CUST0071,Japan,Finished Leather,Goat,2025-07-17,2025-09-04,5603,295,1652885,EUR,Completed,Chennai Finishing
ORD01681,CUST0193,Germany,Wet Blue Leather,Goat,2025-03-06,2025-03-26,1167,159,185553,USD,Completed,Ambur Unit
ORD01682,CUST0025,Germany,Leather Sheets,Goat,2025-05-03,2025-05-20,565,107,60455,EUR,Shipped,Ambur Unit
ORD01683,CUST0068,USA,Finished Leather,Goat,2025-07-28,2025-08-27,3101,231,716331,USD,Completed,Ambur Unit
ORD01684,CUST0162,USA,Crust Leather,Buffalo,2024-08-11,2024-10-10,775,200,155000,USD,Pending,Ambur Unit
ORD01685,CUST0175,China,Leather Sheets,Buffalo,2025-08-13,2025-09-09,9068,149,1351132,USD,Pending,Vaniyambadi Unit
ORD01686,CUST0157,Spain,Wet Blue Leather,Buffalo,2025-06-24,2025-07-27,6864,129,885456,EUR,Shipped,Chennai Finishing
ORD01687,CUST0234,Vietnam,Leather Panels,Cow,2024-10-02,2024-11-01,9975,153,1526175,EUR,Pending,Chennai Finishing
ORD01688,CUST0001,Germany,Wet Blue Leather,Buffalo,2025-08-27,2025-09-23,2377,183,434991,USD,Shipped,Ambur Unit
ORD01689,CUST0248,Germany,Crust Leather,Cow,2024-02-11,2024-03-11,4576,113,517088,USD,Shipped,Chennai Finishing
ORD01690,CUST0035,USA,Finished Leather,Buffalo,2024-04-25,2024-06-15,4073,150,610950,USD,Shipped,Ambur Unit
ORD01691,CUST0106,Spain,Crust Leather,Buffalo,2024-07-30,2024-09-11,2252,167,376084,USD,Pending,Ranipet Unit
ORD01692,CUST0106,Spain,Wet Blue Leather,Sheep,2025-06-15,2025-08-12,6705,248,1662840,USD,Shipped,Vaniyambadi Unit
ORD01693,CUST0053,Vietnam,Crust Leather,Sheep,2024-07-11,2024-09-06,6876,170,1168920,EUR,Pending,Chennai Finishing
ORD01694,CUST0013,UK,Crust Leather,Cow,2025-03-19,2025-05-02,4630,80,370400,USD,Shipped,Chennai Finishing
ORD01695,CUST0135,South Korea,Wet Blue Leather,Buffalo,2025-02-27,2025-03-21,5236,132,691152,EUR,Pending,Vaniyambadi Unit
ORD01696,CUST0110,Japan,Leather Panels,Sheep,2025-06-26,2025-07-15,725,201,145725,EUR,Pending,Vaniyambadi Unit
ORD01697,CUST0116,Japan,Leather Sheets,Goat,2024-10-09,2024-11-23,3791,256,970496,USD,Pending,Vaniyambadi Unit
ORD01698,CUST0113,Spain,Leather Sheets,Sheep,2024-08-28,2024-10-23,2687,84,225708,USD,Shipped,Vaniyambadi Unit
ORD01699,CUST0029,Spain,Wet Blue Leather,Cow,2025-01-14,2025-03-03,4885,264,1289640,EUR,Shipped,Ranipet Unit
ORD01700,CUST0192,South Korea,Finished Leather,Buffalo,2024-03-05,2024-04-25,7114,85,604690,EUR,Pending,Vaniyambadi Unit
ORD01701,CUST0194,UK,Leather Panels,Buffalo,2025-09-20,2025-11-10,9608,299,2872792,EUR,Shipped,Ambur Unit
ORD01702,CUST0039,Vietnam,Leather Panels,Goat,2025-07-21,2025-08-31,820,163,133660,USD,Pending,Vaniyambadi Unit
ORD01703,CUST0048,Japan,Wet Blue Leather,Goat,2024-11-09,2024-12-21,2277,267,607959,USD,Shipped,Chennai Finishing
ORD01704,CUST0172,Japan,Leather Sheets,Sheep,2024-12-31,2025-01-21,9760,224,2186240,USD,Completed,Ranipet Unit
ORD01705,CUST0012,USA,Leather Panels,Goat,2025-04-27,2025-05-27,6007,171,1027197,EUR,Completed,Chennai Finishing
ORD01706,CUST0246,Vietnam,Leather Panels,Buffalo,2024-03-19,2024-04-09,9714,84,815976,USD,Pending,Ambur Unit
ORD01707,CUST0053,Vietnam,Finished Leather,Sheep,2025-07-01,2025-07-20,8152,185,1508120,USD,Completed,Vaniyambadi Unit
ORD01708,CUST0056,China,Finished Leather,Sheep,2024-02-07,2024-03-09,6576,104,683904,USD,Pending,Chennai Finishing
ORD01709,CUST0229,Italy,Leather Panels,Cow,2024-12-14,2025-01-13,3925,103,404275,USD,Pending,Vaniyambadi Unit
ORD01710,CUST0012,USA,Crust Leather,Cow,2024-10-10,2024-11-28,8298,256,2124288,EUR,Completed,Chennai Finishing
ORD01711,CUST0228,Germany,Leather Panels,Buffalo,2024-03-31,2024-05-17,5918,105,621390,EUR,Completed,Chennai Finishing
ORD01712,CUST0179,France,Crust Leather,Cow,2025-04-08,2025-05-28,6217,171,1063107,USD,Shipped,Ambur Unit
ORD01713,CUST0171,Spain,Crust Leather,Cow,2024-06-25,2024-07-20,5009,129,646161,USD,Completed,Vaniyambadi Unit
ORD01714,CUST0051,Vietnam,Leather Sheets,Buffalo,2025-04-16,2025-05-04,2672,155,414160,USD,Completed,Ambur Unit
ORD01715,CUST0186,Vietnam,Leather Sheets,Buffalo,2025-10-04,2025-11-07,3845,173,665185,USD,Completed,Chennai Finishing
ORD01716,CUST0097,South Korea,Leather Panels,Buffalo,2025-01-18,2025-02-04,624,123,76752,EUR,Completed,Ambur Unit
ORD01717,CUST0196,France,Leather Sheets,Cow,2024-03-15,2024-04-08,3081,134,412854,EUR,Completed,Vaniyambadi Unit
ORD01718,CUST0069,Vietnam,Leather Panels,Goat,2025-07-22,2025-09-18,9023,262,2364026,EUR,Completed,Vaniyambadi Unit
ORD01719,CUST0245,Japan,Leather Sheets,Goat,2024-06-25,2024-08-18,7857,188,1477116,EUR,Pending,Vaniyambadi Unit
ORD01720,CUST0238,UK,Leather Sheets,Sheep,2025-02-19,2025-03-24,828,130,107640,USD,Shipped,Ambur Unit
ORD01721,CUST0204,USA,Leather Panels,Cow,2024-08-23,2024-10-21,2577,93,239661,EUR,Pending,Vaniyambadi Unit
ORD01722,CUST0014,Germany,Crust Leather,Buffalo,2025-07-05,2025-08-03,8986,126,1132236,USD,Shipped,Ambur Unit
ORD01723,CUST0062,USA,Leather Panels,Cow,2024-03-26,2024-05-01,9331,221,2062151,EUR,Pending,Ranipet Unit
ORD01724,CUST0141,UK,Leather Sheets,Sheep,2024-07-01,2024-07-18,2731,291,794721,USD,Completed,Vaniyambadi Unit
ORD01725,CUST0179,France,Leather Sheets,Cow,2024-05-31,2024-07-24,1964,212,416368,EUR,Shipped,Ambur Unit
ORD01726,CUST0189,Spain,Wet Blue Leather,Goat,2024-06-17,2024-08-14,5773,197,1137281,USD,Completed,Ambur Unit
ORD01727,CUST0200,Spain,Finished Leather,Cow,2025-11-11,2026-01-09,947,278,263266,USD,Pending,Vaniyambadi Unit
ORD01728,CUST0194,UK,Finished Leather,Sheep,2024-07-13,2024-08-27,1828,101,184628,EUR,Completed,Ambur Unit
ORD01729,CUST0185,South Korea,Finished Leather,Goat,2024-11-16,2024-12-25,2953,170,502010,EUR,Pending,Vaniyambadi Unit
ORD01730,CUST0022,Italy,Leather Panels,Sheep,2024-05-31,2024-07-23,9441,288,2719008,EUR,Pending,Ambur Unit
ORD01731,CUST0039,Vietnam,Leather Panels,Cow,2024-10-22,2024-12-08,3379,291,983289,EUR,Pending,Chennai Finishing
ORD01732,CUST0011,France,Finished Leather,Cow,2025-04-23,2025-05-09,8809,191,1682519,USD,Shipped,Ranipet Unit
ORD01733,CUST0227,UK,Wet Blue Leather,Cow,2024-12-19,2025-02-12,4524,176,796224,EUR,Shipped,Ranipet Unit
ORD01734,CUST0136,China,Finished Leather,Buffalo,2025-01-21,2025-03-13,2956,183,540948,EUR,Completed,Ranipet Unit
ORD01735,CUST0131,China,Finished Leather,Goat,2025-01-13,2025-03-11,4233,162,685746,EUR,Completed,Chennai Finishing
ORD01736,CUST0187,France,Leather Sheets,Cow,2024-02-10,2024-04-05,1186,221,262106,EUR,Completed,Vaniyambadi Unit
ORD01737,CUST0106,Spain,Finished Leather,Buffalo,2025-09-24,2025-10-31,9646,197,1900262,USD,Completed,Ambur Unit
ORD01738,CUST0069,Vietnam,Leather Panels,Cow,2025-02-05,2025-03-08,1269,111,140859,USD,Pending,Ranipet Unit
ORD01739,CUST0247,Japan,Crust Leather,Buffalo,2025-04-30,2025-06-15,3407,220,749540,EUR,Shipped,Vaniyambadi Unit
ORD01740,CUST0136,China,Crust Leather,Cow,2024-10-01,2024-10-31,1551,182,282282,USD,Shipped,Chennai Finishing
ORD01741,CUST0159,France,Leather Panels,Goat,2024-06-23,2024-08-10,5335,265,1413775,EUR,Pending,Vaniyambadi Unit
ORD01742,CUST0006,Spain,Leather Panels,Sheep,2024-05-13,2024-06-20,4476,187,837012,USD,Completed,Ranipet Unit
ORD01743,CUST0246,Vietnam,Leather Sheets,Goat,2025-04-18,2025-05-05,4626,101,467226,EUR,Completed,Ranipet Unit
ORD01744,CUST0243,USA,Crust Leather,Sheep,2024-10-24,2024-11-10,6622,273,1807806,USD,Shipped,Ranipet Unit
ORD01745,CUST0088,USA,Crust Leather,Cow,2024-07-10,2024-08-12,9404,254,2388616,USD,Pending,Chennai Finishing
ORD01746,CUST0079,Vietnam,Leather Panels,Cow,2024-10-13,2024-11-15,7236,282,2040552,USD,Shipped,Ambur Unit
ORD01747,CUST0095,France,Crust Leather,Goat,2025-05-27,2025-07-14,4455,222,989010,EUR,Shipped,Vaniyambadi Unit
ORD01748,CUST0120,Italy,Wet Blue Leather,Cow,2024-12-14,2024-12-31,1508,252,380016,EUR,Completed,Vaniyambadi Unit
ORD01749,CUST0235,Spain,Leather Panels,Goat,2024-12-29,2025-01-25,4041,133,537453,EUR,Shipped,Ambur Unit
ORD01750,CUST0102,Vietnam,Finished Leather,Cow,2024-05-24,2024-06-14,4135,286,1182610,EUR,Shipped,Chennai Finishing
ORD01751,CUST0185,South Korea,Crust Leather,Buffalo,2024-02-19,2024-04-12,2527,219,553413,USD,Shipped,Vaniyambadi Unit
ORD01752,CUST0127,Germany,Wet Blue Leather,Buffalo,2025-02-18,2025-04-15,4051,114,461814,USD,Pending,Ambur Unit
ORD01753,CUST0186,Vietnam,Leather Sheets,Goat,2025-09-18,2025-11-04,1758,101,177558,EUR,Completed,Chennai Finishing
ORD01754,CUST0246,Vietnam,Leather Panels,Cow,2025-02-20,2025-04-11,8703,299,2602197,USD,Completed,Vaniyambadi Unit
ORD01755,CUST0211,USA,Finished Leather,Goat,2024-01-31,2024-03-23,935,287,268345,EUR,Completed,Vaniyambadi Unit
ORD01756,CUST0215,UK,Leather Sheets,Goat,2024-09-07,2024-11-05,9083,83,753889,EUR,Shipped,Chennai Finishing
ORD01757,CUST0068,USA,Leather Sheets,Cow,2025-09-02,2025-09-24,5147,290,1492630,USD,Pending,Ranipet Unit
ORD01758,CUST0157,Spain,Wet Blue Leather,Cow,2024-02-29,2024-03-19,6165,114,702810,USD,Shipped,Ranipet Unit
ORD01759,CUST0028,USA,Leather Sheets,Sheep,2024-08-19,2024-09-17,9334,154,1437436,EUR,Completed,Vaniyambadi Unit
ORD01760,CUST0194,UK,Crust Leather,Buffalo,2024-06-23,2024-07-18,7172,129,925188,USD,Completed,Chennai Finishing
ORD01761,CUST0071,Japan,Finished Leather,Goat,2025-03-04,2025-03-23,5991,166,994506,USD,Shipped,Ranipet Unit
ORD01762,CUST0034,France,Wet Blue Leather,Cow,2025-02-21,2025-03-10,9014,217,1956038,EUR,Completed,Chennai Finishing
ORD01763,CUST0240,USA,Leather Panels,Cow,2025-03-21,2025-04-07,6979,189,1319031,USD,Shipped,Vaniyambadi Unit
ORD01764,CUST0110,Japan,Leather Panels,Buffalo,2024-07-16,2024-08-03,794,90,71460,EUR,Pending,Chennai Finishing
ORD01765,CUST0227,UK,Crust Leather,Sheep,2024-01-28,2024-03-07,1948,289,562972,USD,Pending,Vaniyambadi Unit
ORD01766,CUST0026,UK,Wet Blue Leather,Goat,2024-08-11,2024-09-11,3375,276,931500,USD,Pending,Vaniyambadi Unit
ORD01767,CUST0112,Japan,Leather Sheets,Sheep,2025-05-12,2025-07-06,9872,107,1056304,USD,Shipped,Vaniyambadi Unit
ORD01768,CUST0135,South Korea,Crust Leather,Goat,2024-02-11,2024-03-04,4821,154,742434,USD,Shipped,Chennai Finishing
ORD01769,CUST0200,Spain,Leather Sheets,Buffalo,2024-11-01,2024-12-01,3679,167,614393,EUR,Completed,Vaniyambadi Unit
ORD01770,CUST0060,France,Finished Leather,Goat,2024-05-07,2024-05-25,6632,237,1571784,EUR,Shipped,Ambur Unit
ORD01771,CUST0156,Germany,Leather Panels,Cow,2025-01-12,2025-03-04,1278,209,267102,EUR,Pending,Vaniyambadi Unit
ORD01772,CUST0240,USA,Leather Panels,Buffalo,2025-04-08,2025-05-09,758,262,198596,EUR,Shipped,Chennai Finishing
ORD01773,CUST0197,Germany,Wet Blue Leather,Sheep,2025-01-19,2025-03-17,9883,286,2826538,USD,Shipped,Ranipet Unit
ORD01774,CUST0038,Italy,Leather Sheets,Buffalo,2025-01-09,2025-03-02,9269,280,2595320,USD,Pending,Ambur Unit
ORD01775,CUST0076,Italy,Leather Panels,Buffalo,2025-05-27,2025-06-30,848,277,234896,USD,Completed,Ambur Unit
ORD01776,CUST0048,Japan,Leather Sheets,Cow,2024-05-24,2024-07-05,4154,155,643870,EUR,Shipped,Ambur Unit
ORD01777,CUST0143,France,Finished Leather,Sheep,2025-02-11,2025-04-07,8249,119,981631,EUR,Completed,Chennai Finishing
ORD01778,CUST0045,USA,Leather Panels,Buffalo,2025-07-29,2025-08-27,4037,159,641883,EUR,Shipped,Ranipet Unit
ORD01779,CUST0167,China,Leather Panels,Cow,2024-05-21,2024-07-17,4497,213,957861,EUR,Completed,Ranipet Unit
