Production_ID,Factory_ID,Production_Date,Leather_Type,Batch_No,Raw_Hides,Finished_Output,Waste_Percentage,Machine_Hours,Labor_Hours,Supervisor,Shift,Production_Status
PROD03729,Vaniyambadi Unit,2025-07-04,Buffalo,B03729,254,225,11.42,7.2,72.6,Supervisor 5,Day,Running
PROD03730,Ambur Unit,2025-11-01,Sheep,B03730,693,541,21.93,6.7,38.7,Supervisor 9,Day,Completed
PROD03731,Ranipet Unit,2025-02-22,Sheep,B03731,201,185,7.96,11.6,42.8,Supervisor 2,Night,Completed
PROD03732,Ambur Unit,2025-01-18,Buffalo,B03732,589,443,24.79,8.4,65.8,Supervisor 5,Night,Completed
PROD03733,Ranipet Unit,2025-10-04,Sheep,B03733,985,778,21.02,11.4,33.4,Supervisor 4,Day,Completed
PROD03734,Ambur Unit,2024-07-08,Goat,B03734,220,173,21.36,5.6,62.5,Supervisor 7,Night,Running
PROD03735,Ambur Unit,2024-07-25,Sheep,B03735,231,211,8.66,11.8,24.7,Supervisor 4,Night,Running
PROD03736,Ambur Unit,2024-03-19,Goat,B03736,114,102,10.53,7.4,26.8,Supervisor 3,Day,Running
PROD03737,Ranipet Unit,2025-09-02,Goat,B03737,835,790,5.39,6.1,47.1,Supervisor 4,Day,Running
PROD03738,Ranipet Unit,2025-06-12,Cow,B03738,163,123,24.54,11.4,71.0,Supervisor 4,Night,Completed
PROD03739,Vaniyambadi Unit,2025-03-14,Goat,B03739,316,297,6.01,4.5,46.6,Supervisor 2,Day,Completed
PROD03740,Chennai Finishing,2025-01-11,Buffalo,B03740,559,493,11.81,6.7,39.7,Supervisor 9,Day,Running
PROD03741,Chennai Finishing,2024-03-31,Buffalo,B03741,671,603,10.13,5.6,79.9,Supervisor 6,Night,Completed
PROD03742,Vaniyambadi Unit,2024-02-12,Cow,B03742,446,334,25.11,7.8,27.6,Supervisor 5,Night,Running
PROD03743,Chennai Finishing,2025-02-17,Sheep,B03743,914,730,20.13,5.6,74.8,Supervisor 4,Night,Completed
PROD03744,Vaniyambadi Unit,2024-07-28,Sheep,B03744,806,688,14.64,6.7,49.4,Supervisor 2,Day,Completed
PROD03745,Ranipet Unit,2025-09-14,Buffalo,B03745,185,149,19.46,11.2,33.6,Supervisor 5,Day,Running
PROD03746,Vaniyambadi Unit,2025-06-29,Cow,B03746,274,233,14.96,10.1,73.1,Supervisor 6,Night,Completed
PROD03747,Chennai Finishing,2024-10-15,Goat,B03747,400,304,24.0,7.7,74.9,Supervisor 7,Night,Completed
PROD03748,Chennai Finishing,2025-06-19,Buffalo,B03748,310,247,20.32,8.9,55.3,Supervisor 3,Night,Running
PROD03749,Ranipet Unit,2024-02-15,Sheep,B03749,233,185,20.6,8.4,38.7,Supervisor 10,Day,Completed
PROD03750,Chennai Finishing,2024-01-28,Sheep,B03750,782,716,8.44,9.6,72.3,Supervisor 4,Day,Completed
PROD03751,Vaniyambadi Unit,2025-08-22,Goat,B03751,735,567,22.86,7.8,61.9,Supervisor 9,Night,Running
PROD03752,Ranipet Unit,2025-03-05,Cow,B03752,463,420,9.29,10.9,59.8,Supervisor 11,Night,Running
PROD03753,Chennai Finishing,2025-09-03,Goat,B03753,469,406,13.43,11.4,26.8,Supervisor 11,Day,Running
PROD03754,Ranipet Unit,2025-06-16,Buffalo,B03754,401,326,18.7,7.7,27.5,Supervisor 12,Night,Completed
PROD03755,Ranipet Unit,2024-04-23,Buffalo,B03755,749,579,22.7,7.2,38.6,Supervisor 8,Night,Completed
PROD03756,Ranipet Unit,2024-11-13,Cow,B03756,692,532,23.12,9.9,27.0,Supervisor 5,Night,Completed
PROD03757,Vaniyambadi Unit,2024-03-31,Sheep,B03757,669,525,21.52,4.9,59.0,Supervisor 6,Day,Running
PROD03758,Vaniyambadi Unit,2025-03-28,Cow,B03758,804,645,19.78,9.1,50.4,Supervisor 1,Night,Running
PROD03759,Ambur Unit,2024-06-28,Goat,B03759,433,377,12.93,4.9,26.6,Supervisor 11,Night,Running
PROD03760,Ranipet Unit,2025-03-30,Goat,B03760,869,810,6.79,11.7,65.0,Supervisor 12,Day,Running
PROD03761,Vaniyambadi Unit,2025-04-25,Cow,B03761,450,348,22.67,6.4,22.5,Supervisor 3,Day,Running
PROD03762,Vaniyambadi Unit,2025-01-06,Cow,B03762,881,682,22.59,7.0,50.6,Supervisor 2,Day,Completed
PROD03763,Ranipet Unit,2025-06-10,Cow,B03763,324,306,5.56,10.2,78.4,Supervisor 10,Night,Running
PROD03764,Chennai Finishing,2025-10-11,Buffalo,B03764,184,160,13.04,9.6,42.5,Supervisor 5,Day,Running
PROD03765,Chennai Finishing,2024-06-26,Buffalo,B03765,470,400,14.89,10.6,41.8,Supervisor 2,Night,Running
PROD03766,Vaniyambadi Unit,2025-09-18,Sheep,B03766,260,239,8.08,7.9,22.0,Supervisor 6,Night,Running
PROD03767,Ranipet Unit,2024-10-18,Buffalo,B03767,673,613,8.92,5.3,22.3,Supervisor 5,Night,Completed
PROD03768,Ambur Unit,2024-07-09,Sheep,B03768,960,870,9.38,7.6,34.9,Supervisor 6,Day,Running
PROD03769,Chennai Finishing,2024-08-08,Buffalo,B03769,129,118,8.53,5.6,20.2,Supervisor 2,Night,Completed
PROD03770,Ranipet Unit,2024-12-30,Sheep,B03770,723,683,5.53,10.4,31.3,Supervisor 10,Night,Completed
PROD03771,Vaniyambadi Unit,2024-03-13,Goat,B03771,502,462,7.97,9.5,58.1,Supervisor 8,Night,Running
PROD03772,Chennai Finishing,2024-02-22,Buffalo,B03772,310,263,15.16,9.1,32.8,Supervisor 7,Day,Running
PROD03773,Vaniyambadi Unit,2025-01-30,Sheep,B03773,783,697,10.98,10.6,60.9,Supervisor 6,Night,Completed
PROD03774,Ambur Unit,2025-06-28,Sheep,B03774,441,350,20.63,6.7,39.5,Supervisor 3,Night,Running
PROD03775,Vaniyambadi Unit,2025-04-18,Goat,B03775,851,659,22.56,11.1,23.5,Supervisor 4,Night,Completed
PROD03776,Vaniyambadi Unit,2025-06-24,Sheep,B03776,100,90,10.0,4.2,34.1,Supervisor 2,Night,Completed
PROD03777,Chennai Finishing,2024-09-21,Goat,B03777,703,609,13.37,4.1,77.8,Supervisor 1,Night,Completed
PROD03778,Ranipet Unit,2024-02-21,Sheep,B03778,537,431,19.74,9.3,24.3,Supervisor 3,Night,Completed
PROD03779,Chennai Finishing,2024-04-18,Cow,B03779,919,742,19.26,6.6,70.8,Supervisor 11,Night,Completed
PROD03780,Ambur Unit,2024-05-20,Sheep,B03780,954,883,7.44,8.5,60.8,Supervisor 3,Day,Completed
PROD03781,Ambur Unit,2024-08-22,Cow,B03781,470,404,14.04,11.2,78.5,Supervisor 4,Night,Completed
PROD03782,Chennai Finishing,2025-10-14,Goat,B03782,213,162,23.94,9.1,70.3,Supervisor 2,Night,Completed
PROD03783,Vaniyambadi Unit,2024-09-26,Goat,B03783,250,231,7.6,10.3,23.3,Supervisor 9,Night,Completed
PROD03784,Chennai Finishing,2024-03-17,Buffalo,B03784,803,730,9.09,7.9,77.1,Supervisor 7,Night,Running
PROD03785,Ambur Unit,2025-01-28,Cow,B03785,112,98,12.5,7.4,75.8,Supervisor 12,Day,Running
PROD03786,Ambur Unit,2024-03-31,Buffalo,B03786,396,299,24.49,5.4,63.8,Supervisor 1,Day,Running
PROD03787,Chennai Finishing,2025-09-27,Cow,B03787,842,678,19.48,6.2,74.7,Supervisor 10,Day,Running
PROD03788,Vaniyambadi Unit,2024-05-29,Goat,B03788,330,254,23.03,7.5,41.1,Supervisor 11,Night,Completed
PROD03789,Ambur Unit,2024-03-09,Buffalo,B03789,258,208,19.38,11.5,24.7,Supervisor 9,Day,Completed
PROD03790,Vaniyambadi Unit,2025-01-28,Goat,B03790,524,469,10.5,8.3,33.1,Supervisor 11,Day,Running
PROD03791,Chennai Finishing,2025-05-27,Goat,B03791,345,295,14.49,7.3,63.0,Supervisor 7,Night,Running
PROD03792,Ranipet Unit,2025-03-25,Cow,B03792,873,725,16.95,11.7,71.1,Supervisor 2,Night,Running
PROD03793,Chennai Finishing,2024-12-04,Cow,B03793,681,601,11.75,5.4,57.9,Supervisor 10,Night,Running
PROD03794,Ranipet Unit,2025-09-23,Buffalo,B03794,938,854,8.96,4.0,59.1,Supervisor 9,Night,Running
PROD03795,Ranipet Unit,2024-09-13,Cow,B03795,565,520,7.96,9.9,30.1,Supervisor 4,Day,Running
PROD03796,Ambur Unit,2024-11-13,Sheep,B03796,936,865,7.59,10.6,75.2,Supervisor 1,Day,Running
PROD03797,Ambur Unit,2025-06-03,Buffalo,B03797,113,103,8.85,7.6,70.1,Supervisor 2,Day,Completed
PROD03798,Ambur Unit,2025-10-25,Buffalo,B03798,903,839,7.09,7.8,23.3,Supervisor 2,Day,Running
PROD03799,Ranipet Unit,2024-10-10,Goat,B03799,570,427,25.09,6.0,71.4,Supervisor 4,Day,Running
PROD03800,Ambur Unit,2024-03-06,Goat,B03800,515,434,15.73,4.6,72.9,Supervisor 1,Night,Running
PROD03801,Vaniyambadi Unit,2025-02-15,Goat,B03801,843,747,11.39,11.2,51.5,Supervisor 3,Day,Running
PROD03802,Ranipet Unit,2025-03-20,Buffalo,B03802,449,368,18.04,9.4,72.0,Supervisor 1,Day,Running
PROD03803,Ambur Unit,2024-11-11,Buffalo,B03803,757,631,16.64,7.7,46.7,Supervisor 3,Day,Running
PROD03804,Chennai Finishing,2025-08-16,Buffalo,B03804,433,406,6.24,4.6,65.3,Supervisor 10,Day,Running
PROD03805,Ambur Unit,2024-02-15,Sheep,B03805,394,337,14.47,5.6,47.8,Supervisor 12,Day,Completed
PROD03806,Chennai Finishing,2025-04-07,Buffalo,B03806,342,287,16.08,4.7,20.6,Supervisor 3,Night,Completed
PROD03807,Ranipet Unit,2025-08-17,Buffalo,B03807,901,757,15.98,5.7,76.4,Supervisor 6,Day,Running
PROD03808,Ranipet Unit,2025-08-11,Goat,B03808,783,597,23.75,4.3,21.2,Supervisor 5,Night,Running
PROD03809,Chennai Finishing,2025-09-29,Cow,B03809,237,188,20.68,4.8,78.1,Supervisor 3,Day,Completed
PROD03810,Ambur Unit,2024-11-27,Goat,B03810,549,453,17.49,11.1,52.1,Supervisor 11,Night,Completed
PROD03811,Vaniyambadi Unit,2025-03-24,Sheep,B03811,357,278,22.13,7.3,63.0,Supervisor 7,Night,Completed
PROD03812,Ranipet Unit,2025-08-24,Sheep,B03812,234,214,8.55,7.1,74.0,Supervisor 8,Day,Completed
PROD03813,Vaniyambadi Unit,2025-05-22,Buffalo,B03813,660,578,12.42,5.7,21.7,Supervisor 8,Day,Completed
PROD03814,Chennai Finishing,2024-07-03,Sheep,B03814,218,181,16.97,9.4,43.2,Supervisor 11,Day,Running
PROD03815,Ambur Unit,2025-10-31,Goat,B03815,334,268,19.76,5.4,52.5,Supervisor 12,Night,Running
PROD03816,Chennai Finishing,2025-06-02,Goat,B03816,503,460,8.55,11.5,78.3,Supervisor 10,Day,Completed
PROD03817,Vaniyambadi Unit,2024-07-12,Cow,B03817,172,150,12.79,11.4,37.8,Supervisor 2,Night,Running
PROD03818,Ranipet Unit,2025-03-02,Goat,B03818,315,255,19.05,11.0,64.9,Supervisor 5,Night,Running
PROD03819,Ranipet Unit,2025-10-26,Goat,B03819,272,218,19.85,12.0,25.8,Supervisor 4,Day,Running
PROD03820,Chennai Finishing,2024-10-21,Cow,B03820,842,742,11.88,7.9,23.2,Supervisor 4,Day,Running
PROD03821,Chennai Finishing,2024-09-29,Buffalo,B03821,700,527,24.71,4.9,64.9,Supervisor 1,Night,Running
PROD03822,Ambur Unit,2025-07-02,Goat,B03822,121,99,18.18,7.4,75.5,Supervisor 3,Day,Running
PROD03823,Ambur Unit,2025-03-25,Buffalo,B03823,153,130,15.03,6.2,77.1,Supervisor 8,Night,Completed
PROD03824,Chennai Finishing,2025-04-18,Buffalo,B03824,118,111,5.93,5.2,70.1,Supervisor 7,Night,Running
PROD03825,Ranipet Unit,2025-06-18,Sheep,B03825,331,266,19.64,11.8,25.4,Supervisor 6,Day,Completed
PROD03826,Ranipet Unit,2024-10-04,Cow,B03826,641,528,17.63,9.7,61.4,Supervisor 6,Day,Running
PROD03827,Vaniyambadi Unit,2024-04-23,Buffalo,B03827,608,551,9.38,7.5,63.2,Supervisor 6,Day,Running
PROD03828,Chennai Finishing,2025-04-26,Cow,B03828,194,164,15.46,9.3,45.8,Supervisor 4,Night,Completed
PROD03829,Chennai Finishing,2024-09-18,Goat,B03829,127,120,5.51,11.5,47.8,Supervisor 4,Day,Completed
PROD03830,Ambur Unit,2025-08-22,Sheep,B03830,781,636,18.57,5.7,53.3,Supervisor 2,Day,Completed
PROD03831,Vaniyambadi Unit,2025-01-28,Buffalo,B03831,963,729,24.3,11.8,58.5,Supervisor 7,Day,Running
PROD03832,Vaniyambadi Unit,2024-01-08,Goat,B03832,351,330,5.98,8.5,77.2,Supervisor 9,Night,Running
PROD03833,Ambur Unit,2024-10-14,Sheep,B03833,269,251,6.69,7.0,21.7,Supervisor 2,Day,Running
PROD03834,Ambur Unit,2025-08-09,Goat,B03834,802,747,6.86,9.9,71.4,Supervisor 7,Day,Completed
PROD03835,Chennai Finishing,2024-11-28,Buffalo,B03835,832,648,22.12,12.0,79.5,Supervisor 2,Night,Running
PROD03836,Ambur Unit,2025-07-28,Sheep,B03836,117,103,11.97,8.5,72.5,Supervisor 4,Night,Running
PROD03837,Chennai Finishing,2025-10-23,Cow,B03837,870,776,10.8,5.4,23.9,Supervisor 3,Night,Completed
PROD03838,Ambur Unit,2024-05-13,Goat,B03838,638,601,5.8,4.5,68.9,Supervisor 3,Day,Completed
PROD03839,Vaniyambadi Unit,2024-08-05,Sheep,B03839,182,165,9.34,5.7,22.7,Supervisor 7,Day,Completed
PROD03840,Chennai Finishing,2025-09-08,Goat,B03840,765,598,21.83,11.6,33.6,Supervisor 12,Night,Running
PROD03841,Ranipet Unit,2025-10-20,Cow,B03841,546,513,6.04,4.2,55.4,Supervisor 5,Night,Completed
PROD03842,Ranipet Unit,2025-09-15,Goat,B03842,132,111,15.91,10.0,31.6,Supervisor 7,Night,Running
PROD03843,Vaniyambadi Unit,2024-01-24,Goat,B03843,810,620,23.46,9.9,41.7,Supervisor 12,Day,Running
PROD03844,Ranipet Unit,2024-05-08,Buffalo,B03844,431,348,19.26,8.1,79.9,Supervisor 2,Night,Completed
PROD03845,Vaniyambadi Unit,2024-05-31,Goat,B03845,340,306,10.0,11.0,51.7,Supervisor 7,Day,Completed
PROD03846,Vaniyambadi Unit,2024-01-12,Goat,B03846,316,283,10.44,7.4,68.4,Supervisor 11,Day,Completed
PROD03847,Vaniyambadi Unit,2025-05-19,Buffalo,B03847,179,138,22.91,11.5,61.8,Supervisor 7,Night,Completed
PROD03848,Ambur Unit,2024-08-04,Goat,B03848,623,489,21.51,9.8,30.6,Supervisor 3,Day,Completed
PROD03849,Ambur Unit,2025-08-09,Buffalo,B03849,178,137,23.03,9.3,22.9,Supervisor 8,Day,Completed
PROD03850,Ambur Unit,2024-07-11,Cow,B03850,311,236,24.12,9.0,56.4,Supervisor 7,Day,Completed
PROD03851,Vaniyambadi Unit,2025-07-29,Sheep,B03851,118,108,8.47,9.3,59.8,Supervisor 9,Day,Completed
PROD03852,Ranipet Unit,2025-10-21,Sheep,B03852,372,296,20.43,5.4,52.5,Supervisor 6,Day,Running
PROD03853,Chennai Finishing,2025-05-12,Sheep,B03853,655,559,14.66,8.0,47.4,Supervisor 9,Night,Completed
PROD03854,Chennai Finishing,2024-09-24,Goat,B03854,282,227,19.5,5.3,32.0,Supervisor 6,Night,Running
PROD03855,Vaniyambadi Unit,2025-04-28,Cow,B03855,626,503,19.65,11.0,54.6,Supervisor 8,Night,Running
PROD03856,Vaniyambadi Unit,2025-10-17,Goat,B03856,248,225,9.27,8.4,53.1,Supervisor 2,Night,Running
PROD03857,Vaniyambadi Unit,2025-02-15,Buffalo,B03857,496,425,14.31,9.2,56.4,Supervisor 2,Night,Running
PROD03858,Chennai Finishing,2025-03-02,Cow,B03858,465,419,9.89,6.2,66.8,Supervisor 5,Night,Running
PROD03859,Chennai Finishing,2025-04-10,Buffalo,B03859,383,312,18.54,9.2,30.3,Supervisor 7,Day,Completed
PROD03860,Chennai Finishing,2024-02-29,Cow,B03860,366,299,18.31,4.6,48.4,Supervisor 10,Night,Running
PROD03861,Ranipet Unit,2024-11-09,Sheep,B03861,924,709,23.27,7.1,51.2,Supervisor 5,Day,Running
PROD03862,Chennai Finishing,2024-02-14,Sheep,B03862,581,450,22.55,4.9,35.4,Supervisor 1,Day,Completed
PROD03863,Ranipet Unit,2025-08-26,Sheep,B03863,774,613,20.8,4.1,75.3,Supervisor 9,Night,Running
PROD03864,Ranipet Unit,2024-01-24,Goat,B03864,277,217,21.66,6.3,46.1,Supervisor 12,Night,Running
PROD03865,Chennai Finishing,2024-03-08,Cow,B03865,646,569,11.92,8.0,39.4,Supervisor 12,Night,Running
PROD03866,Vaniyambadi Unit,2025-03-18,Buffalo,B03866,512,437,14.65,10.4,55.9,Supervisor 11,Day,Completed
PROD03867,Chennai Finishing,2024-08-27,Cow,B03867,619,536,13.41,5.8,41.3,Supervisor 10,Day,Running
PROD03868,Chennai Finishing,2024-09-13,Buffalo,B03868,579,466,19.52,5.6,76.0,Supervisor 10,Night,Completed
PROD03869,Ambur Unit,2024-04-22,Buffalo,B03869,428,349,18.46,5.7,68.9,Supervisor 5,Day,Completed
PROD03870,Vaniyambadi Unit,2025-12-01,Sheep,B03870,885,746,15.71,9.6,57.3,Supervisor 7,Day,Completed
PROD03871,Ranipet Unit,2024-08-28,Goat,B03871,613,579,5.55,4.2,28.7,Supervisor 2,Day,Completed
PROD03872,Ranipet Unit,2024-06-04,Sheep,B03872,439,394,10.25,5.7,30.2,Supervisor 2,Day,Running
PROD03873,Ranipet Unit,2025-04-25,Sheep,B03873,819,770,5.98,8.1,52.9,Supervisor 7,Day,Completed
PROD03874,Vaniyambadi Unit,2024-01-19,Cow,B03874,480,440,8.33,4.7,45.2,Supervisor 9,Day,Running
PROD03875,Ranipet Unit,2024-02-17,Cow,B03875,268,222,17.16,10.2,52.7,Supervisor 5,Night,Running
PROD03876,Ambur Unit,2025-05-30,Buffalo,B03876,840,673,19.88,7.7,58.8,Supervisor 12,Day,Completed
PROD03877,Ranipet Unit,2025-06-22,Buffalo,B03877,868,670,22.81,9.9,53.6,Supervisor 3,Night,Running
PROD03878,Vaniyambadi Unit,2025-09-02,Goat,B03878,815,646,20.74,7.5,42.3,Supervisor 12,Day,Running
PROD03879,Vaniyambadi Unit,2024-11-20,Goat,B03879,752,644,14.36,7.8,33.9,Supervisor 8,Night,Running
PROD03880,Chennai Finishing,2024-07-08,Sheep,B03880,571,440,22.94,6.1,60.5,Supervisor 8,Day,Completed
PROD03881,Ambur Unit,2025-03-28,Cow,B03881,996,884,11.24,5.0,31.4,Supervisor 8,Day,Completed
PROD03882,Ranipet Unit,2024-10-03,Buffalo,B03882,841,648,22.95,10.6,46.3,Supervisor 10,Night,Running
PROD03883,Ambur Unit,2024-10-04,Cow,B03883,779,693,11.04,6.0,62.0,Supervisor 9,Night,Completed
PROD03884,Vaniyambadi Unit,2024-06-03,Buffalo,B03884,321,266,17.13,6.9,65.1,Supervisor 1,Night,Completed
PROD03885,Chennai Finishing,2025-04-07,Goat,B03885,230,213,7.39,10.1,76.5,Supervisor 12,Night,Completed
PROD03886,Vaniyambadi Unit,2024-03-10,Cow,B03886,963,725,24.71,11.8,67.0,Supervisor 10,Night,Running
PROD03887,Ambur Unit,2024-03-11,Sheep,B03887,570,473,17.02,9.7,74.8,Supervisor 7,Night,Completed
PROD03888,Vaniyambadi Unit,2025-05-20,Buffalo,B03888,942,816,13.38,7.1,62.9,Supervisor 12,Night,Completed
PROD03889,Chennai Finishing,2025-11-27,Buffalo,B03889,831,764,8.06,10.5,50.0,Supervisor 12,Day,Completed
PROD03890,Ambur Unit,2024-04-20,Buffalo,B03890,632,482,23.73,7.2,27.8,Supervisor 1,Day,Completed
PROD03891,Vaniyambadi Unit,2025-01-22,Goat,B03891,724,591,18.37,10.2,48.9,Supervisor 5,Night,Running
PROD03892,Vaniyambadi Unit,2024-05-28,Goat,B03892,807,748,7.31,4.2,38.3,Supervisor 7,Night,Running
PROD03893,Ambur Unit,2025-01-18,Goat,B03893,612,565,7.68,6.1,37.2,Supervisor 1,Day,Completed
PROD03894,Vaniyambadi Unit,2024-08-17,Goat,B03894,645,612,5.12,10.4,33.3,Supervisor 8,Day,Running
PROD03895,Ranipet Unit,2024-07-16,Cow,B03895,985,773,21.52,10.3,34.8,Supervisor 12,Night,Completed
PROD03896,Vaniyambadi Unit,2025-07-02,Goat,B03896,775,623,19.61,10.6,66.9,Supervisor 10,Night,Running
PROD03897,Ranipet Unit,2024-08-27,Sheep,B03897,424,359,15.33,6.5,76.4,Supervisor 3,Day,Completed
PROD03898,Ranipet Unit,2025-08-07,Cow,B03898,596,463,22.32,6.6,20.3,Supervisor 3,Day,Running
PROD03899,Vaniyambadi Unit,2024-06-21,Cow,B03899,607,534,12.03,5.9,70.7,Supervisor 4,Night,Completed
PROD03900,Ranipet Unit,2024-01-11,Sheep,B03900,160,132,17.5,6.2,79.9,Supervisor 10,Day,Running
PROD03901,Chennai Finishing,2025-10-04,Buffalo,B03901,434,357,17.74,5.4,79.9,Supervisor 1,Day,Completed
PROD03902,Ranipet Unit,2024-09-30,Cow,B03902,773,599,22.51,5.8,57.7,Supervisor 2,Day,Running
PROD03903,Chennai Finishing,2024-02-26,Goat,B03903,425,374,12.0,5.0,31.3,Supervisor 5,Day,Running
PROD03904,Ranipet Unit,2024-04-21,Cow,B03904,380,359,5.53,8.1,30.9,Supervisor 5,Day,Completed
PROD03905,Vaniyambadi Unit,2025-08-13,Goat,B03905,786,701,10.81,4.5,21.5,Supervisor 4,Day,Completed
PROD03906,Ambur Unit,2024-08-10,Buffalo,B03906,999,896,10.31,11.4,52.4,Supervisor 9,Day,Running
PROD03907,Ranipet Unit,2024-02-07,Buffalo,B03907,291,247,15.12,5.1,62.8,Supervisor 10,Day,Running
PROD03908,Ambur Unit,2025-09-06,Goat,B03908,968,744,23.14,5.8,28.5,Supervisor 2,Day,Running
PROD03909,Ranipet Unit,2025-11-09,Buffalo,B03909,725,613,15.45,10.5,71.4,Supervisor 11,Day,Running
PROD03910,Ranipet Unit,2024-05-03,Goat,B03910,768,708,7.81,9.5,27.3,Supervisor 10,Night,Completed
PROD03911,Ambur Unit,2025-11-11,Cow,B03911,597,496,16.92,8.8,59.3,Supervisor 2,Day,Running
PROD03912,Vaniyambadi Unit,2024-04-26,Sheep,B03912,382,347,9.16,9.5,80.0,Supervisor 2,Night,Completed
PROD03913,Ranipet Unit,2025-11-21,Buffalo,B03913,101,94,6.93,10.5,44.4,Supervisor 11,Night,Running
PROD03914,Ambur Unit,2025-10-06,Cow,B03914,249,219,12.05,8.9,31.3,Supervisor 3,Night,Completed
PROD03915,Vaniyambadi Unit,2025-10-25,Buffalo,B03915,543,490,9.76,8.9,27.8,Supervisor 11,Day,Completed
PROD03916,Ranipet Unit,2025-01-22,Goat,B03916,861,817,5.11,7.3,63.8,Supervisor 10,Day,Running
PROD03917,Ambur Unit,2024-05-25,Sheep,B03917,555,521,6.13,10.5,77.2,Supervisor 10,Night,Running
PROD03918,Vaniyambadi Unit,2024-01-23,Goat,B03918,822,619,24.7,11.8,47.0,Supervisor 6,Day,Completed
PROD03919,Ranipet Unit,2025-10-07,Sheep,B03919,764,687,10.08,10.4,47.5,Supervisor 4,Day,Running
PROD03920,Chennai Finishing,2025-07-18,Sheep,B03920,669,558,16.59,10.6,54.5,Supervisor 1,Day,Completed
PROD03921,Ranipet Unit,2024-02-16,Goat,B03921,656,584,10.98,4.1,44.2,Supervisor 2,Night,Running
PROD03922,Ranipet Unit,2024-11-23,Cow,B03922,904,855,5.42,4.8,67.8,Supervisor 12,Day,Completed
PROD03923,Ranipet Unit,2025-06-14,Cow,B03923,450,409,9.11,9.0,21.1,Supervisor 1,Night,Running
PROD03924,Vaniyambadi Unit,2025-03-25,Cow,B03924,948,833,12.13,6.3,48.4,Supervisor 1,Night,Running
PROD03925,Chennai Finishing,2025-11-24,Cow,B03925,408,355,12.99,10.7,28.7,Supervisor 2,Day,Running
PROD03926,Ranipet Unit,2024-09-06,Buffalo,B03926,676,576,14.79,6.2,79.9,Supervisor 4,Day,Running
PROD03927,Vaniyambadi Unit,2025-03-03,Sheep,B03927,937,741,20.92,8.0,59.1,Supervisor 4,Day,Completed
PROD03928,Ambur Unit,2025-05-30,Goat,B03928,829,650,21.59,9.5,22.6,Supervisor 6,Night,Running
PROD03929,Ambur Unit,2024-07-12,Goat,B03929,446,389,12.78,6.0,40.4,Supervisor 6,Night,Running
PROD03930,Ranipet Unit,2024-03-21,Sheep,B03930,851,743,12.69,10.0,61.9,Supervisor 10,Night,Completed
PROD03931,Ranipet Unit,2025-11-15,Goat,B03931,357,338,5.32,10.9,62.3,Supervisor 12,Day,Completed
PROD03932,Ranipet Unit,2025-01-09,Goat,B03932,707,582,17.68,11.5,25.2,Supervisor 9,Day,Completed
PROD03933,Chennai Finishing,2025-08-07,Goat,B03933,954,734,23.06,11.4,55.0,Supervisor 5,Day,Completed
PROD03934,Vaniyambadi Unit,2025-10-01,Goat,B03934,959,817,14.81,9.3,73.4,Supervisor 5,Day,Running
PROD03935,Chennai Finishing,2024-08-12,Cow,B03935,714,653,8.54,10.8,56.9,Supervisor 6,Night,Completed
PROD03936,Ranipet Unit,2025-03-28,Sheep,B03936,681,642,5.73,9.7,24.0,Supervisor 7,Day,Completed
PROD03937,Ambur Unit,2024-01-14,Goat,B03937,618,546,11.65,9.8,53.8,Supervisor 3,Night,Completed
PROD03938,Ranipet Unit,2025-01-25,Buffalo,B03938,268,206,23.13,6.0,26.3,Supervisor 2,Night,Running
PROD03939,Ranipet Unit,2025-02-03,Buffalo,B03939,478,437,8.58,11.1,45.6,Supervisor 4,Day,Completed
PROD03940,Vaniyambadi Unit,2024-07-26,Goat,B03940,796,644,19.1,8.6,72.3,Supervisor 2,Night,Running
PROD03941,Chennai Finishing,2025-11-13,Goat,B03941,941,761,19.13,10.7,65.4,Supervisor 12,Night,Running
PROD03942,Chennai Finishing,2025-03-29,Buffalo,B03942,969,744,23.22,6.7,77.3,Supervisor 3,Day,Running
PROD03943,Chennai Finishing,2025-04-13,Goat,B03943,931,725,22.13,9.6,59.4,Supervisor 2,Night,Running
PROD03944,Ranipet Unit,2025-04-19,Sheep,B03944,526,466,11.41,6.5,43.8,Supervisor 4,Night,Running
PROD03945,Ambur Unit,2025-04-03,Cow,B03945,448,381,14.96,4.7,45.3,Supervisor 7,Night,Running
PROD03946,Vaniyambadi Unit,2024-10-14,Sheep,B03946,713,566,20.62,11.4,33.6,Supervisor 5,Day,Running
PROD03947,Ranipet Unit,2024-03-26,Goat,B03947,715,667,6.71,7.3,62.8,Supervisor 4,Night,Running
PROD03948,Ranipet Unit,2024-03-11,Sheep,B03948,554,465,16.06,9.9,33.4,Supervisor 4,Night,Completed
PROD03949,Chennai Finishing,2025-07-04,Sheep,B03949,218,165,24.31,7.8,66.4,Supervisor 1,Night,Completed
PROD03950,Ranipet Unit,2024-02-07,Buffalo,B03950,389,349,10.28,6.6,52.9,Supervisor 12,Day,Running
PROD03951,Ranipet Unit,2024-11-12,Cow,B03951,788,707,10.28,9.0,43.6,Supervisor 9,Night,Running
PROD03952,Chennai Finishing,2025-01-20,Cow,B03952,408,351,13.97,11.7,60.1,Supervisor 6,Night,Running
PROD03953,Ambur Unit,2024-07-27,Sheep,B03953,413,345,16.46,11.0,32.2,Supervisor 3,Night,Completed
