Transaction_ID,Order_ID,Revenue,Raw_Material_Cost,Labor_Cost,Power_Cost,Transport_Cost,Profit,Profit_Margin,Payment_Status
TXN01712,ORD01712,302139,123909.05,43970.92,16854.52,17610.55,99793.97,33.03,Paid
TXN01713,ORD01713,1559683,757314.98,190590.7,56288.85,61842.01,493646.45,31.65,Paid
TXN01714,ORD01714,725980,267962.24,100413.59,30405.94,27647.67,299550.56,41.26,Pending
TXN01715,ORD01715,358715,171331.04,44912.55,18156.94,11308.34,113006.13,31.5,Paid
TXN01716,ORD01716,461252,177314.64,45693.92,12876.66,35931.96,189434.81,41.07,Pending
TXN01717,ORD01717,1306402,539163.4,161580.36,42232.08,82557.57,480868.59,36.81,Paid
TXN01718,ORD01718,630837,229015.47,78309.48,35332.76,24507.14,263672.15,41.8,Pending
TXN01719,ORD01719,1224096,448568.92,180417.42,51273.16,89120.76,454715.74,37.15,Pending
TXN01720,ORD01720,2665219,1134664.07,265714.26,68718.86,129694.0,1066427.81,40.01,Paid
TXN01721,ORD01721,2683272,1137973.02,276371.87,97470.02,145671.63,1025785.47,38.23,Pending
TXN01722,ORD01722,2364474,893874.2,306969.29,83336.84,98069.74,982223.92,41.54,Pending
TXN01723,ORD01723,2700754,1174921.4,394064.18,87737.96,155067.35,888963.11,32.92,Paid
TXN01724,ORD01724,1210141,568418.23,110225.99,50656.56,75805.82,405034.4,33.47,Paid
TXN01725,ORD01725,325239,147685.58,27450.62,11556.56,23069.54,115476.7,35.51,Paid
TXN01726,ORD01726,2661132,1201185.94,389375.11,69581.4,192740.06,808249.5,30.37,Paid
TXN01727,ORD01727,2127115,845707.35,315054.01,116375.67,88047.31,761930.66,35.82,Paid
TXN01728,ORD01728,2333403,942190.27,252343.69,92727.34,148037.37,898104.33,38.49,Pending
TXN01729,ORD01729,167085,76748.13,14803.13,6881.19,5447.95,63204.6,37.83,Paid
TXN01730,ORD01730,1745414,741631.11,208696.36,59203.63,107694.06,628188.83,35.99,Paid
TXN01731,ORD01731,1104341,503001.71,99662.83,24977.63,54247.38,422451.45,38.25,Paid
TXN01732,ORD01732,1931672,713890.06,188602.03,60136.5,120358.71,848684.71,43.94,Pending
TXN01733,ORD01733,607653,252189.62,80001.74,28553.21,46458.05,200450.37,32.99,Paid
TXN01734,ORD01734,1041543,367761.34,94522.49,27156.17,69856.25,482246.75,46.3,Paid
TXN01735,ORD01735,2529507,958924.28,378199.16,68818.29,180471.91,943093.35,37.28,Paid
TXN01736,ORD01736,879223,360017.45,102658.64,46331.27,61532.52,308683.11,35.11,Pending
TXN01737,ORD01737,897271,417897.79,80637.91,25932.45,56855.42,315947.42,35.21,Pending
TXN01738,ORD01738,1021062,421188.32,146488.69,23847.5,70033.69,359503.8,35.21,Paid
TXN01739,ORD01739,1407409,497849.57,193981.99,83824.92,58346.09,573406.43,40.74,Pending
TXN01740,ORD01740,368810,150876.12,50596.49,21721.18,18968.88,126647.33,34.34,Paid
TXN01741,ORD01741,2383670,913866.46,239816.72,107569.76,108222.48,1014194.58,42.55,Paid
TXN01742,ORD01742,1798118,689074.45,269249.49,51484.13,115139.8,673170.13,37.44,Paid
TXN01743,ORD01743,821254,355617.64,97857.83,17790.23,56657.62,293330.69,35.72,Paid
TXN01744,ORD01744,1380089,571759.53,126696.29,65152.74,92645.84,523834.6,37.96,Paid
TXN01745,ORD01745,2757200,1308447.8,397161.73,103673.16,121153.81,826763.5,29.99,Paid
TXN01746,ORD01746,228407,101311.43,22798.7,4990.9,6868.17,92437.81,40.47,Pending
TXN01747,ORD01747,826902,384419.51,69080.42,37990.74,38530.98,296880.35,35.9,Pending
TXN01748,ORD01748,1744739,693693.46,256078.95,83808.05,111636.9,599521.64,34.36,Pending
TXN01749,ORD01749,1206739,515264.44,119088.81,60682.45,55227.83,456475.48,37.83,Paid
TXN01750,ORD01750,408081,166203.55,33025.25,15639.14,22939.62,170273.45,41.73,Pending
TXN01751,ORD01751,1447146,597085.52,125731.03,55433.18,53870.07,615026.2,42.5,Paid
TXN01752,ORD01752,1129224,455621.84,152089.8,24778.03,65748.54,430985.8,38.17,Paid
TXN01753,ORD01753,2151003,1024334.01,318828.78,54686.71,102899.9,650253.59,30.23,Pending
TXN01754,ORD01754,360053,170525.34,30717.34,9210.08,23505.81,126094.42,35.02,Paid
TXN01755,ORD01755,2747365,1294901.86,235599.92,109886.89,126515.57,980460.76,35.69,Paid
TXN01756,ORD01756,1712287,729593.06,152371.61,71341.57,68886.58,690094.18,40.3,Paid
TXN01757,ORD01757,2792959,1266979.5,240586.14,81541.91,204034.35,999817.1,35.8,Paid
TXN01758,ORD01758,2191849,824411.44,257874.33,76117.52,107948.71,925497.0,42.22,Paid
TXN01759,ORD01759,815616,393403.01,86404.98,48685.27,27915.27,259207.47,31.78,Paid
TXN01760,ORD01760,1814380,753983.6,228060.23,107169.24,58970.81,666196.11,36.72,Pending
TXN01761,ORD01761,2341578,1121834.31,300288.6,103351.89,73775.62,742327.58,31.7,Pending
TXN01762,ORD01762,289784,140675.02,41097.34,6029.53,19534.78,82447.33,28.45,Pending
TXN01763,ORD01763,2727053,1297817.13,292123.31,102380.53,98621.31,936110.73,34.33,Paid
TXN01764,ORD01764,327819,127692.65,26358.71,16933.5,19471.3,137362.84,41.9,Pending
TXN01765,ORD01765,1245336,598055.61,107997.56,31437.46,79639.67,428205.7,34.38,Paid
TXN01766,ORD01766,1606930,745110.13,131831.26,40597.26,49244.19,640147.17,39.84,Paid
TXN01767,ORD01767,1340904,557140.91,111997.99,78738.98,48842.4,544183.72,40.58,Paid
TXN01768,ORD01768,1887671,896753.91,221726.48,68842.69,76881.38,623466.53,33.03,Pending
TXN01769,ORD01769,1294890,642311.99,130438.64,45738.72,91105.94,385294.7,29.76,Paid
TXN01770,ORD01770,707610,330618.24,71638.94,42173.17,32604.39,230575.27,32.59,Pending
TXN01771,ORD01771,1642741,819499.86,145405.25,45305.36,123813.51,508717.01,30.97,Paid
TXN01772,ORD01772,927411,393013.54,76056.63,43973.44,31419.81,382947.57,41.29,Paid
TXN01773,ORD01773,469430,208866.54,53581.47,11130.38,35272.18,160579.43,34.21,Paid
TXN01774,ORD01774,2688151,1056889.2,235389.35,97320.75,84345.76,1214205.95,45.17,Paid
TXN01775,ORD01775,1940902,780961.21,278166.36,95946.2,133548.65,652279.57,33.61,Pending
TXN01776,ORD01776,2089982,815292.37,235598.21,85669.76,136963.93,816457.73,39.07,Paid
TXN01777,ORD01777,1691611,607257.83,218679.84,46125.92,120117.75,699429.65,41.35,Paid
TXN01778,ORD01778,1514624,686858.2,212956.06,61755.86,55783.08,497270.81,32.83,Paid
TXN01779,ORD01779,2291931,944524.36,247969.54,120635.3,151962.37,826839.43,36.08,Paid
TXN01780,ORD01780,1714966,853634.46,213322.67,101439.95,109943.93,436625.0,25.46,Paid
TXN01781,ORD01781,1646973,651490.91,161021.25,88251.63,52998.13,693211.08,42.09,Pending
TXN01782,ORD01782,757563,308086.13,69727.05,17853.18,36494.84,325401.8,42.95,Paid
TXN01783,ORD01783,256330,124211.12,23545.34,10944.3,9892.02,87737.23,34.23,Paid
TXN01784,ORD01784,155730,76803.87,21274.1,6197.08,4724.47,46730.48,30.01,Paid
TXN01785,ORD01785,2638073,1151945.63,264462.35,119935.85,104716.25,997012.91,37.79,Pending
TXN01786,ORD01786,627128,224920.98,88147.45,13362.61,27304.1,273392.87,43.59,Pending
TXN01787,ORD01787,2290951,1074482.9,234406.71,89164.26,173830.03,719067.09,31.39,Paid
TXN01788,ORD01788,1428771,547756.91,150745.9,28730.51,78961.24,622576.44,43.57,Pending
TXN01789,ORD01789,581022,282088.24,50624.22,34818.9,21454.0,192036.65,33.05,Pending
TXN01790,ORD01790,1129464,555691.43,142048.46,27816.47,52351.46,351556.18,31.13,Pending
TXN01791,ORD01791,1331781,552246.06,148494.53,64836.81,46958.09,519245.51,38.99,Paid
TXN01792,ORD01792,545540,194246.89,75488.25,28689.34,29721.25,217394.27,39.85,Pending
TXN01793,ORD01793,1995951,866068.43,187320.95,104346.41,108773.64,729441.57,36.55,Paid
TXN01794,ORD01794,476258,230709.8,44407.68,15033.79,23254.23,162852.49,34.19,Paid
TXN01795,ORD01795,2360190,979692.1,297062.83,105119.87,101658.92,876656.28,37.14,Paid
TXN01796,ORD01796,1457140,633487.26,217073.98,51715.12,113586.5,441277.13,30.28,Paid
TXN01797,ORD01797,1171984,554643.57,139345.41,28560.26,46490.74,402944.01,34.38,Paid
TXN01798,ORD01798,1449587,566839.39,208073.76,75656.07,102944.25,496073.53,34.22,Pending
TXN01799,ORD01799,1903523,811259.23,226206.46,114185.14,114485.7,637386.47,33.48,Paid
TXN01800,ORD01800,1793773,691341.68,161769.95,65804.9,128201.16,746655.31,41.62,Pending
TXN01801,ORD01801,2018928,940794.24,208109.42,119503.55,151667.51,598853.28,29.66,Paid
TXN01802,ORD01802,2748212,1044308.81,242917.12,160200.57,125007.82,1175777.69,42.78,Paid
TXN01803,ORD01803,401928,143268.76,54379.42,8109.12,17119.98,179050.72,44.55,Paid
TXN01804,ORD01804,2140025,790998.7,261554.04,66399.7,86086.91,934985.64,43.69,Pending
TXN01805,ORD01805,1858200,919223.8,242054.81,60454.97,78242.58,558223.84,30.04,Paid
TXN01806,ORD01806,1079066,500903.84,114734.92,43922.43,54388.72,365116.09,33.84,Paid
TXN01807,ORD01807,1964382,813489.38,185321.94,101110.12,149412.92,715047.64,36.4,Pending
TXN01808,ORD01808,2588514,991389.16,234547.23,89892.64,103389.58,1169295.4,45.17,Paid
TXN01809,ORD01809,2266522,1107793.13,332145.11,71416.59,103896.39,651270.78,28.73,Paid
TXN01810,ORD01810,277970,111796.94,38710.29,7057.42,16815.65,103589.7,37.27,Paid
TXN01811,ORD01811,2841893,1269995.08,351827.09,98361.22,160867.9,960841.71,33.81,Paid
TXN01812,ORD01812,395904,179922.14,32319.26,22741.48,13967.08,146954.04,37.12,Paid
TXN01813,ORD01813,768155,322698.89,80680.32,25974.3,30672.78,308128.71,40.11,Pending
TXN01814,ORD01814,1372762,600219.24,185108.74,54564.82,52456.0,480413.2,35.0,Paid
TXN01815,ORD01815,1665197,832477.51,240754.82,98801.97,97067.77,396094.93,23.79,Pending
TXN01816,ORD01816,1141294,525103.52,158415.84,66295.16,72337.35,319142.14,27.96,Pending
TXN01817,ORD01817,2663205,1274430.45,220006.53,105293.86,140462.64,923011.52,34.66,Paid
TXN01818,ORD01818,1857084,769595.4,174650.24,96899.67,64615.51,751323.18,40.46,Pending
TXN01819,ORD01819,2972820,1123639.91,248657.06,61501.65,162275.98,1376745.4,46.31,Pending
TXN01820,ORD01820,2242031,1073941.83,290561.74,107406.33,104669.39,665451.7,29.68,Pending
TXN01821,ORD01821,858737,309529.69,76189.8,49988.89,31031.17,391997.45,45.65,Paid
TXN01822,ORD01822,2301131,1134990.34,225612.83,130978.62,94734.06,714815.15,31.06,Paid
TXN01823,ORD01823,1794593,819987.7,153825.61,45943.48,76941.32,697894.89,38.89,Paid
TXN01824,ORD01824,111880,45849.41,14650.83,3243.42,8186.12,39950.22,35.71,Pending
TXN01825,ORD01825,1719276,726615.96,233547.28,51749.68,119597.93,587765.16,34.19,Pending
TXN01826,ORD01826,2704923,1117963.92,283443.75,118688.27,88159.84,1096667.22,40.54,Paid
TXN01827,ORD01827,2794469,1328324.38,229799.62,74524.53,151187.97,1010632.49,36.17,Pending
TXN01828,ORD01828,2925038,1025570.55,272570.7,168799.81,112055.66,1346041.28,46.02,Pending
TXN01829,ORD01829,1603269,713275.71,140872.61,91681.94,126429.12,531009.62,33.12,Pending
TXN01830,ORD01830,2754692,1231120.4,306068.97,100633.06,105831.31,1011038.27,36.7,Pending
TXN01831,ORD01831,1933424,756052.21,204496.37,92758.13,97882.47,782234.83,40.46,Paid
TXN01832,ORD01832,1428727,534019.18,142354.7,56486.69,46028.0,649838.43,45.48,Paid
TXN01833,ORD01833,2098697,950057.85,192998.4,76434.81,69620.76,809585.19,38.58,Paid
TXN01834,ORD01834,2431915,937692.22,272919.42,133774.73,151312.94,936215.69,38.5,Pending
TXN01835,ORD01835,2029016,767514.21,206770.23,99536.32,106041.22,849154.02,41.85,Paid
TXN01836,ORD01836,2160326,769462.29,311988.16,127021.93,120362.45,831491.18,38.49,Pending
TXN01837,ORD01837,2780218,1106407.83,331262.6,120100.89,83690.33,1138756.35,40.96,Pending
TXN01838,ORD01838,839789,378185.74,78526.65,24526.59,32381.24,326168.78,38.84,Paid
TXN01839,ORD01839,2640239,1207253.79,374442.17,65894.95,118978.8,873669.29,33.09,Pending
TXN01840,ORD01840,1517009,643665.42,133693.07,52040.5,83463.39,604146.62,39.82,Paid
TXN01841,ORD01841,1955722,689729.41,233304.33,49548.72,61759.21,921380.34,47.11,Pending
TXN01842,ORD01842,1002165,388714.6,93623.8,34349.87,52666.91,432809.82,43.19,Pending
TXN01843,ORD01843,2502936,1081811.46,327319.77,143471.69,100525.63,849807.44,33.95,Paid
TXN01844,ORD01844,1735150,766983.42,206789.1,65525.22,98674.8,597177.47,34.42,Pending
TXN01845,ORD01845,1887435,664324.07,187839.23,80077.42,145436.98,809757.3,42.9,Paid
TXN01846,ORD01846,1143626,433621.42,136287.47,61727.08,39600.97,472389.06,41.31,Paid
TXN01847,ORD01847,1272384,460929.81,165153.88,72430.72,44219.18,529650.42,41.63,Paid
TXN01848,ORD01848,1458263,532697.5,205383.86,49328.86,91675.07,579177.71,39.72,Pending
TXN01849,ORD01849,289361,110995.01,39136.01,14496.24,13955.45,110778.3,38.28,Pending
TXN01850,ORD01850,2845308,1165743.4,264197.42,57925.25,131578.65,1225863.28,43.08,Paid
TXN01851,ORD01851,562273,261563.87,83994.15,24644.48,21512.31,170558.2,30.33,Pending
TXN01852,ORD01852,343143,170528.72,35549.77,16218.23,24572.64,96273.64,28.06,Paid
TXN01853,ORD01853,1152675,549275.81,139915.09,61491.14,71938.17,330054.79,28.63,Paid
TXN01854,ORD01854,1388487,489229.09,183997.03,35218.35,95862.58,584179.96,42.07,Pending
TXN01855,ORD01855,2278969,920502.54,246437.38,67512.53,173662.05,870854.51,38.21,Pending
TXN01856,ORD01856,427581,209471.35,43295.71,13261.92,28755.37,132796.64,31.06,Paid
TXN01857,ORD01857,1577702,627483.23,182379.87,46523.5,75828.37,645487.02,40.91,Paid
TXN01858,ORD01858,2993469,1168227.66,331647.41,176491.15,104895.37,1212207.41,40.5,Paid
TXN01859,ORD01859,2637639,1148204.12,227289.9,106426.24,102059.94,1053658.81,39.95,Pending
TXN01860,ORD01860,1048584,511411.78,153396.88,38356.21,64682.83,280736.29,26.77,Pending
TXN01861,ORD01861,2011690,960112.77,215853.4,108171.04,155534.65,572018.14,28.43,Pending
TXN01862,ORD01862,2821928,1375402.83,272996.59,91181.16,162549.73,919797.69,32.59,Paid
TXN01863,ORD01863,1900929,927531.52,190472.99,86445.79,85274.89,611203.81,32.15,Pending
TXN01864,ORD01864,2926982,1284406.84,350177.11,114157.5,139112.21,1039128.35,35.5,Pending
TXN01865,ORD01865,2799056,1032891.37,260155.13,93426.86,87108.35,1325474.28,47.35,Pending
TXN01866,ORD01866,1741073,633789.65,147625.0,67555.52,112511.57,779591.25,44.78,Pending
TXN01867,ORD01867,2708484,1056817.59,335012.92,99237.36,199401.6,1018014.51,37.59,Paid
TXN01868,ORD01868,199301,73489.51,29513.18,8573.69,10452.54,77272.07,38.77,Paid
TXN01869,ORD01869,2433653,1074224.02,308873.43,112034.81,103764.22,834756.53,34.3,Pending
TXN01870,ORD01870,2851443,1373182.55,354622.73,84101.42,105418.4,934117.9,32.76,Paid
TXN01871,ORD01871,1900917,740892.36,174821.21,71735.49,146387.65,767080.29,40.35,Pending
TXN01872,ORD01872,587910,246010.48,59531.83,28912.93,32108.18,221346.57,37.65,Paid
TXN01873,ORD01873,1896641,810423.05,173112.28,54949.11,69930.02,788226.54,41.56,Pending
TXN01874,ORD01874,2955943,1389289.39,316649.37,124223.04,199590.76,926190.43,31.33,Paid
TXN01875,ORD01875,782765,340645.84,112816.4,31625.4,29852.0,267825.36,34.22,Pending
TXN01876,ORD01876,1547221,591766.92,227492.32,48881.94,56569.31,622510.51,40.23,Pending
TXN01877,ORD01877,397585,167999.85,37547.06,9285.47,22931.61,159821.01,40.2,Paid
TXN01878,ORD01878,1251539,541175.01,141910.51,70399.23,90206.33,407847.91,32.59,Pending
TXN01879,ORD01879,767822,347719.9,105698.12,19987.97,25429.63,268986.37,35.03,Pending
TXN01880,ORD01880,1953322,848794.07,221440.58,50031.32,149418.35,683637.67,35.0,Paid
TXN01881,ORD01881,430157,172444.74,45570.51,16065.67,27333.58,168742.51,39.23,Paid
TXN01882,ORD01882,220612,92042.19,22425.71,8016.19,15951.23,82176.68,37.25,Pending
TXN01883,ORD01883,220881,99904.13,26940.81,6293.92,12927.12,74815.02,33.87,Paid
TXN01884,ORD01884,2942103,1063296.47,308137.56,166312.58,125172.23,1279184.15,43.48,Pending
TXN01885,ORD01885,154118,57955.11,20499.71,6105.45,9306.47,60251.25,39.09,Paid
TXN01886,ORD01886,1097668,398258.49,164372.69,23225.18,72362.04,439449.6,40.03,Pending
TXN01887,ORD01887,1389547,491211.31,184216.94,51907.9,47194.57,615016.27,44.26,Paid
TXN01888,ORD01888,1990579,906035.32,228974.14,45302.24,78238.91,732028.38,36.77,Pending
TXN01889,ORD01889,2640187,1212996.67,224429.19,109671.84,130511.17,962578.13,36.46,Pending
TXN01890,ORD01890,253710,124217.37,30373.6,11334.05,10618.64,77166.34,30.42,Pending
TXN01891,ORD01891,584860,286927.63,68169.24,22118.2,17887.63,189757.3,32.44,Paid
TXN01892,ORD01892,1112784,477254.75,141336.59,34556.0,60026.22,399610.44,35.91,Paid
TXN01893,ORD01893,1402897,665952.29,207910.56,52671.95,78469.66,397892.54,28.36,Paid
TXN01894,ORD01894,897684,332204.44,101134.91,28560.23,39877.61,395906.82,44.1,Paid
TXN01895,ORD01895,410592,188639.91,50133.27,13658.06,24854.43,133306.33,32.47,Paid
TXN01896,ORD01896,551633,266461.13,62916.44,19159.75,21205.03,181890.65,32.97,Paid
TXN01897,ORD01897,1185402,480509.67,161659.68,29001.11,77970.96,436260.58,36.8,Paid
TXN01898,ORD01898,408014,184297.6,33958.0,15130.9,32480.98,142146.52,34.84,Paid
TXN01899,ORD01899,2178012,1078200.56,174357.43,117988.76,132887.93,674577.31,30.97,Paid
TXN01900,ORD01900,1172904,442397.44,113724.16,38210.33,38879.41,539692.66,46.01,Paid
TXN01901,ORD01901,185194,83939.79,18759.74,9985.97,6783.49,65725.01,35.49,Paid
TXN01902,ORD01902,1410232,652863.57,127882.52,83466.63,106140.4,439878.88,31.19,Pending
TXN01903,ORD01903,2881930,1118830.82,416480.27,129588.48,98437.89,1118592.54,38.81,Paid
TXN01904,ORD01904,358907,161811.41,35192.75,15557.21,25545.34,120800.29,33.66,Paid
TXN01905,ORD01905,1567250,684943.76,161401.75,59136.26,91974.16,569794.07,36.36,Paid
TXN01906,ORD01906,1239090,549037.42,164606.65,51176.51,37487.26,436782.16,35.25,Pending
TXN01907,ORD01907,2211230,875563.77,199400.06,64025.47,140006.81,932233.89,42.16,Paid
TXN01908,ORD01908,2856843,1164930.8,385456.93,123876.99,118290.98,1064287.3,37.25,Pending
TXN01909,ORD01909,1704405,823415.68,143948.19,61663.31,72470.98,602906.83,35.37,Pending
TXN01910,ORD01910,675611,286909.75,60530.14,18389.44,52200.5,257581.16,38.13,Paid
TXN01911,ORD01911,650176,270500.22,65427.18,29678.33,40011.39,244558.87,37.61,Paid
TXN01912,ORD01912,2132581,795270.18,228511.85,95874.72,155736.22,857188.03,40.19,Pending
TXN01913,ORD01913,589705,221124.14,60144.77,22816.8,32255.98,253363.32,42.96,Pending
TXN01914,ORD01914,656657,234308.82,98494.96,14236.05,46349.39,263267.78,40.09,Paid
TXN01915,ORD01915,1244549,441459.88,160184.26,39485.8,41346.32,562072.75,45.16,Pending
TXN01916,ORD01916,1321644,608160.05,136223.04,58548.2,43117.52,475595.2,35.99,Paid
TXN01917,ORD01917,144849,50865.27,16841.16,3088.57,7153.39,66900.61,46.19,Paid
TXN01918,ORD01918,1063157,421922.31,98146.32,26465.78,73597.94,443024.65,41.67,Paid
TXN01919,ORD01919,2880196,1104926.49,266564.18,117523.96,168954.66,1222226.72,42.44,Paid
TXN01920,ORD01920,1958688,746093.37,211268.21,42115.53,102989.93,856220.96,43.71,Paid
TXN01921,ORD01921,862539,420423.08,69034.63,50432.25,54634.83,268014.21,31.07,Pending
TXN01922,ORD01922,1038459,485920.67,141003.01,58832.41,60679.24,292023.67,28.12,Pending
TXN01923,ORD01923,232537,102505.63,23524.65,12871.87,9540.61,84094.24,36.16,Pending
TXN01924,ORD01924,2894763,1076072.37,263938.38,107203.89,223581.68,1223966.68,42.28,Paid
TXN01925,ORD01925,2183804,1036814.59,270707.08,59640.27,131887.46,684754.6,31.36,Pending
TXN01926,ORD01926,2869463,1110600.45,416052.51,150838.44,109564.19,1082407.41,37.72,Paid
TXN01927,ORD01927,1398287,652505.42,137231.48,54634.9,86911.63,467003.57,33.4,Paid
TXN01928,ORD01928,327738,149972.17,47157.94,17740.11,24281.13,88586.64,27.03,Paid
TXN01929,ORD01929,1096238,468882.75,116973.66,31396.67,76056.8,402928.12,36.76,Paid
TXN01930,ORD01930,1215030,577171.94,129415.93,32892.02,39538.86,436011.25,35.88,Paid
TXN01931,ORD01931,2482569,1083730.9,345398.27,107661.95,120341.46,825436.41,33.25,Pending
TXN01932,ORD01932,2431238,1137265.55,279756.01,78505.9,129911.9,805798.65,33.14,Paid
TXN01933,ORD01933,2566568,1154802.58,301837.61,96073.0,92315.03,921539.79,35.91,Pending
TXN01934,ORD01934,655894,237710.1,89789.23,19241.05,27309.32,281844.29,42.97,Pending
TXN01935,ORD01935,2413623,875453.33,193648.18,117039.99,187897.22,1039584.28,43.07,Pending
TXN01936,ORD01936,2067989,888961.95,204584.2,79408.23,145597.95,749436.68,36.24,Pending
TXN01937,ORD01937,1886663,711347.67,236868.5,64791.28,64104.52,809551.03,42.91,Pending
TXN01938,ORD01938,269399,110229.33,23437.44,11815.45,10263.62,113653.15,42.19,Pending
TXN01939,ORD01939,1470109,544133.49,215889.77,35991.05,109755.88,564338.81,38.39,Paid
TXN01940,ORD01940,2039586,957560.7,222459.8,106470.59,68120.88,684974.03,33.58,Paid
TXN01941,ORD01941,1353152,499413.78,113690.55,59973.6,55260.14,624813.93,46.17,Pending
TXN01942,ORD01942,2767287,1292915.95,339434.62,89843.48,163439.83,881653.13,31.86,Pending
TXN01943,ORD01943,1136769,553695.52,93915.72,64468.68,68282.3,356406.77,31.35,Pending
TXN01944,ORD01944,187457,67362.56,21173.56,5484.59,11524.49,81911.81,43.7,Pending
TXN01945,ORD01945,2821596,1135842.64,333593.11,166959.34,208265.65,976935.26,34.62,Pending
TXN01946,ORD01946,656291,247167.33,89900.64,23949.36,47467.76,247805.91,37.76,Paid
TXN01947,ORD01947,1543978,723422.93,223764.71,76420.39,91170.72,429199.25,27.8,Paid
TXN01948,ORD01948,289754,131703.4,35229.91,9179.88,16108.67,97532.13,33.66,Pending
TXN01949,ORD01949,2289619,817093.37,262804.77,109021.36,102575.51,998124.0,43.59,Paid
TXN01950,ORD01950,2479851,1004079.29,320231.91,79874.63,98553.03,977112.16,39.4,Pending
TXN01951,ORD01951,827662,309420.81,99267.22,49129.26,49379.0,320465.7,38.72,Pending
TXN01952,ORD01952,2070304,1003611.4,222555.85,88517.02,108119.96,647499.78,31.28,Pending
